CODREG;CODDEP;CODARR;CODCAN;COM;PMUN;PCAP;PTOT
84;42;01;02;Sainte-Foy-Saint-Sulpice;514;15;529
84;42;01;01;Saint-Galmier;5826;146;5972
84;42;03;16;Saint-Genest-Lerpt;6123;70;6193
84;42;03;08;Saint-Genest-Malifaux;2918;144;3062
84;42;03;10;Genilac;3894;76;3970
84;42;02;02;Saint-Georges-de-Baroille;431;3;434
84;42;01;02;Saint-Georges-en-Couzan;412;10;422
84;42;01;07;Saint-Georges-Haute-Ville;1467;26;1493
84;42;02;03;Saint-Germain-la-Montagne;230;6;236
84;42;02;02;Saint-Germain-Laval;1608;31;1639
84;42;02;09;Saint-Germain-Lespinasse;1238;75;1313
84;42;02;09;Saint-Haon-le-Châtel;637;11;648
84;42;02;09;Saint-Haon-le-Vieux;954;24;978
84;42;03;21;Saint-Héand;3637;55;3692
84;42;01;20;Saint-Hilaire-Cusson-la-Valmitte;337;5;342
84;42;02;03;Saint-Hilaire-sous-Charlieu;529;10;539
84;42;03;18;Saint-Jean-Bonnefonds;6615;69;6684
84;42;01;02;Saint-Jean-la-Vêtre;320;11;331
84;42;02;09;Saint-Jean-Saint-Maurice-sur-Loire;1153;24;1177
84;42;01;07;Saint-Jean-Soleymieux;859;19;878
84;42;02;04;Saint-Jodard;390;5;395
84;42;03;10;Saint-Joseph;1928;29;1957
84;42;02;02;Saint-Julien-d'Oddes;283;5;288
84;42;01;02;Vêtre-sur-Anzon;585;6;591
84;42;03;08;Saint-Julien-Molin-Molette;1143;18;1161
84;42;01;02;Saint-Just-en-Bas;282;8;290
84;42;02;09;Saint-Just-en-Chevalet;1130;38;1168
84;42;02;04;Saint-Just-la-Pendue;1656;35;1691
84;42;01;05;Saint-Laurent-la-Conche;581;13;594
84;42;01;02;Saint-Laurent-Rochefort;252;2;254
84;42;02;12;Saint-Léger-sur-Roanne;1157;40;1197
84;42;02;04;Saint-Marcel-de-Félines;799;17;816
84;42;02;09;Saint-Marcel-d'Urfé;283;7;290
84;42;01;20;Saint-Marcellin-en-Forez;5001;50;5051
84;42;02;09;Saint-Martin-d'Estréaux;836;16;852
84;42;03;10;Saint-Martin-la-Plaine;3815;75;3890
84;42;02;02;Saint-Martin-la-Sauveté;890;59;949
84;42;01;05;Saint-Martin-Lestra;906;20;926
84;42;01;20;Saint-Maurice-en-Gourgois;1817;21;1838
84;42;01;05;Saint-Médard-en-Forez;980;24;1004
84;42;03;08;Saint-Michel-sur-Rhône;856;25;881
84;42;01;20;Saint-Nizier-de-Fornas;663;13;676
84;42;02;03;Saint-Nizier-sous-Charlieu;1696;47;1743
84;42;02;02;Vézelin-sur-Loire;796;9;805
84;42;01;07;Saint-Paul-d'Uzore;174;10;184
84;42;03;06;Saint-Paul-en-Cornillon;1357;31;1388
84;42;03;10;Saint-Paul-en-Jarez;4817;59;4876
84;42;03;08;Saint-Pierre-de-BÅ“uf;1704;38;1742
84;42;02;03;Saint-Pierre-la-Noaille;381;8;389
84;42;02;02;Saint-Polgues;257;8;265
84;42;03;18;Saint-Priest-en-Jarez;6106;95;6201
84;42;02;09;Saint-Priest-la-Prugne;430;6;436
84;42;02;04;Saint-Priest-la-Roche;341;1;342
84;42;01;02;Saint-Priest-la-Vêtre;144;1;145
84;42;01;20;Saint-Just-Saint-Rambert;15229;280;15509
84;42;03;08;Saint-Régis-du-Coin;402;11;413
84;42;02;09;Saint-Rirand;134;2;136
84;42;02;09;Saint-Romain-d'Urfé;239;5;244
84;42;03;21;Saint-Romain-en-Jarez;1218;28;1246
84;42;02;09;Saint-Romain-la-Motte;1417;59;1476
84;42;01;07;Saint-Romain-le-Puy;4090;64;4154
84;42;03;08;Saint-Romain-les-Atheux;949;15;964
84;42;03;08;Saint-Sauveur-en-Rue;1088;21;1109
84;42;01;02;Saint-Sixte;706;12;718
84;42;02;04;Saint-Symphorien-de-Lay;1899;36;1935
84;42;01;07;Saint-Thomas-la-Garde;588;22;610
84;42;02;03;Saint-Victor-sur-Rhins;1191;20;1211
84;42;02;04;Saint-Vincent-de-Boisset;974;28;1002
84;42;01;02;Les Salles;556;7;563
84;42;01;05;Salt-en-Donzy;547;16;563
84;42;01;05;Salvizinet;595;30;625
84;42;01;02;Sauvain;377;5;382
84;42;01;07;Savigneux;3430;74;3504
84;42;02;03;Sevelinges;643;13;656
84;42;01;07;Soleymieux;689;8;697
84;42;03;21;Sorbiers;7874;167;8041
84;42;02;02;Souternon;276;6;282
84;42;01;20;Sury-le-Comtal;6653;270;6923
84;42;03;21;La Talaudière;6977;99;7076
84;42;03;08;Tarentaise;483;6;489
84;42;03;10;Tartaras;902;32;934
84;42;03;08;La Terrasse-sur-Dorlay;776;8;784
84;42;03;08;Thélis-la-Combe;149;2;151
84;42;03;21;La Tour-en-Jarez;1471;37;1508
84;42;01;20;La Tourette;606;17;623
84;42;01;02;Trelins;665;8;673
84;42;02;09;La Tuilière;291;8;299
84;42;01;01;Unias;423;14;437
84;42;03;06;Unieux;8418;80;8498
84;42;02;09;Urbise;124;6;130
84;42;01;20;Usson-en-Forez;1487;23;1510
84;42;01;05;Valeille;705;11;716
84;42;03;21;Valfleury;707;10;717
84;42;01;02;La Valla-sur-Rochefort;102;1;103
84;42;03;08;La Valla-en-Gier;1075;26;1101
84;42;01;01;Veauche;8973;105;9078
84;42;01;01;Veauchette;1192;17;1209
84;42;02;04;Vendranges;376;5;381
84;42;03;08;Véranne;877;28;905
84;42;03;08;Vérin;664;14;678
84;42;01;07;Verrières-en-Forez;712;75;787
84;42;03;08;La Versanne;377;5;382
84;42;03;17;Villars;7942;159;8101
84;42;02;09;Villemontais;1022;31;1053
84;42;02;12;Villerest;5030;142;5172
84;42;02;03;Villers;589;13;602
84;42;02;04;Violay;1250;17;1267
84;42;01;05;Viricelles;442;20;462
84;42;01;05;Virigneux;637;20;657
84;42;02;09;Vivans;224;5;229
84;42;02;03;Vougy;1488;61;1549
84;42;02;09;Chausseterre;218;5;223
84;43;01;17;Agnat;178;4;182
84;43;02;13;Aiguilhe;1473;63;1536
84;43;02;11;Allègre;874;18;892
84;43;02;08;Alleyrac;119;7;126
84;43;02;18;Alleyras;156;3;159
84;43;01;10;Ally;129;2;131
84;43;03;19;Araules;602;17;619
84;43;02;18;Arlempdes;143;6;149
84;43;01;10;Arlet;23;0;23
84;43;02;15;Arsac-en-Velay;1193;29;1222
84;43;01;10;Aubazat;178;5;183
84;43;03;01;Aurec-sur-Loire;6142;83;6225
84;43;01;10;Vissac-Auteyrac;306;10;316
84;43;01;17;Autrac;56;2;58
84;43;01;07;Auvers;50;0;50
84;43;01;17;Auzon;898;22;920
84;43;01;17;Azérat;282;5;287
84;43;02;18;Bains;1376;126;1502
84;43;02;18;Barges;108;2;110
84;43;03;02;Bas-en-Basset;4377;86;4463
84;43;02;06;Beaulieu;1040;20;1060
84;43;01;04;Beaumont;276;12;288
84;43;02;11;Beaune-sur-Arzon;210;2;212
84;43;03;19;Beaux;851;13;864
84;43;03;02;Beauzac;2969;67;3036
84;43;02;16;Bellevue-la-Montagne;445;12;457
84;43;01;11;Berbezit;45;0;45
84;43;03;19;Bessamorel;472;15;487
84;43;01;07;La Besseyre-Saint-Mary;97;1;98
84;43;02;16;Blanzac;401;10;411
84;43;01;10;Blassac;135;5;140
84;43;02;14;Blavozy;1687;51;1738
84;43;01;17;Blesle;636;8;644
84;43;03;02;Boisset;355;1;356
84;43;01;11;Bonneval;68;3;71
84;43;02;16;Borne;409;6;415
84;43;02;18;Le Bouchet-Saint-Nicolas;280;7;287
84;43;01;04;Bournoncle-Saint-Pierre;998;27;1025
84;43;02;18;Le Brignon;609;13;622
84;43;01;04;Brioude;6609;325;6934
84;43;02;14;Brives-Charensac;4185;224;4409
84;43;02;18;Cayres;710;17;727
84;43;02;16;Céaux-d'Allègre;470;8;478
84;43;01;10;Cerzat;209;4;213
84;43;02;12;Ceyssac;426;13;439
84;43;02;13;Chadrac;2464;68;2532
84;43;02;08;Chadron;332;8;340
84;43;01;11;La Chaise-Dieu;616;36;652
84;43;02;06;Chamalières-sur-Loire;487;9;496
84;43;01;17;Chambezon;124;0;124
84;43;03;08;Le Chambon-sur-Lignon;2431;40;2471
84;43;01;17;Champagnac-le-Vieux;193;2;195
84;43;02;08;Champclause;205;4;209
84;43;01;07;Chanaleilles;176;9;185
84;43;01;04;Chaniat;165;4;169
84;43;01;07;Chanteuges;428;13;441
84;43;02;11;La Chapelle-Bertin;46;2;48
84;43;03;09;La Chapelle-d'Aurec;1054;29;1083
84;43;01;11;La Chapelle-Geneste;109;1;110
84;43;01;07;Charraix;69;4;73
84;43;02;13;Chaspinhac;868;23;891
84;43;02;16;Chaspuzac;806;15;821
84;43;01;10;Chassagnes;156;2;158
84;43;01;17;Chassignolles;64;4;68
84;43;01;10;Chastel;123;4;127
84;43;02;08;Chaudeyrolles;118;4;122
84;43;01;10;Chavaniac-Lafayette;268;6;274
84;43;01;07;Chazelles;33;2;35
84;43;03;03;Chenereilles;319;7;326
84;43;01;10;Chilhac;171;2;173
84;43;02;11;Chomelix;472;6;478
84;43;01;10;La Chomette;153;5;158
84;43;01;11;Cistrières;134;3;137
84;43;01;04;Cohade;884;25;909
84;43;01;10;Collat;73;3;76
84;43;01;11;Connangles;137;1;138
84;43;02;18;Costaros;538;16;554
84;43;02;15;Coubon;3258;89;3347
84;43;01;10;Couteuges;301;11;312
84;43;02;11;Craponne-sur-Arzon;1951;41;1992
84;43;01;10;Cronce;71;2;73
84;43;01;07;Cubelles;150;4;154
84;43;02;18;Cussac-sur-Loire;1678;35;1713
84;43;01;07;Desges;56;5;61
84;43;01;10;Domeyrat;179;9;188
84;43;03;03;Dunières;2668;65;2733
84;43;01;17;Espalem;322;9;331
84;43;02;12;Espaly-Saint-Marcel;3497;170;3667
84;43;01;07;Esplantas-Vazeilles;127;4;131
84;43;02;08;Les Estables;324;14;338
84;43;02;08;Fay-sur-Lignon;355;7;362
84;43;01;11;Félines;325;7;332
84;43;01;10;Ferrussac;82;2;84
84;43;02;16;Fix-Saint-Geneys;134;4;138
84;43;01;04;Fontannes;902;228;1130
84;43;02;08;Freycenet-la-Cuche;105;1;106
84;43;02;08;Freycenet-la-Tour;109;5;114
84;43;01;17;Frugerès-les-Mines;552;6;558
84;43;01;10;Frugières-le-Pin;174;2;176
84;43;02;08;Goudet;57;6;63
84;43;03;19;Grazac;1103;17;1120
84;43;01;17;Grenier-Montgon;113;2;115
84;43;01;07;Grèzes;197;6;203
84;43;01;10;Javaugues;178;7;185
84;43;01;10;Jax;145;3;148
84;43;01;10;Josat;86;0;86
84;43;02;11;Jullianges;439;10;449
